"","V1","V2","V3"
"3878","2004-10-31 - 2004-11-06","0","stubhub maroon 5"
"3879","2004-11-07 - 2004-11-13","0","stubhub maroon 5"
"3880","2004-11-14 - 2004-11-20","0","stubhub maroon 5"
"3881","2004-11-21 - 2004-11-27","0","stubhub maroon 5"
"3882","2004-11-28 - 2004-12-04","0","stubhub maroon 5"
"3883","2004-12-05 - 2004-12-11","0","stubhub maroon 5"
"3884","2004-12-12 - 2004-12-18","0","stubhub maroon 5"
"3885","2004-12-19 - 2004-12-25","0","stubhub maroon 5"
"3886","2004-12-26 - 2005-01-01","0","stubhub maroon 5"
"3887","2005-01-02 - 2005-01-08","0","stubhub maroon 5"
"3888","2005-01-09 - 2005-01-15","0","stubhub maroon 5"
"3889","2005-01-16 - 2005-01-22","0","stubhub maroon 5"
"3890","2005-01-23 - 2005-01-29","0","stubhub maroon 5"
"3891","2005-01-30 - 2005-02-05","0","stubhub maroon 5"
"3892","2005-02-06 - 2005-02-12","35","stubhub maroon 5"
"3893","2005-02-13 - 2005-02-19","0","stubhub maroon 5"
"3894","2005-02-20 - 2005-02-26","0","stubhub maroon 5"
"3895","2005-02-27 - 2005-03-05","0","stubhub maroon 5"
"3896","2005-03-06 - 2005-03-12","0","stubhub maroon 5"
"3897","2005-03-13 - 2005-03-19","0","stubhub maroon 5"
"3898","2005-03-20 - 2005-03-26","0","stubhub maroon 5"
"3899","2005-03-27 - 2005-04-02","0","stubhub maroon 5"
"3900","2005-04-03 - 2005-04-09","0","stubhub maroon 5"
"3901","2005-04-10 - 2005-04-16","0","stubhub maroon 5"
"3902","2005-04-17 - 2005-04-23","0","stubhub maroon 5"
"3903","2005-04-24 - 2005-04-30","0","stubhub maroon 5"
"3904","2005-05-01 - 2005-05-07","0","stubhub maroon 5"
"3905","2005-05-08 - 2005-05-14","0","stubhub maroon 5"
"3906","2005-05-15 - 2005-05-21","0","stubhub maroon 5"
"3907","2005-05-22 - 2005-05-28","0","stubhub maroon 5"
"3908","2005-05-29 - 2005-06-04","0","stubhub maroon 5"
"3909","2005-06-05 - 2005-06-11","0","stubhub maroon 5"
"3910","2005-06-12 - 2005-06-18","0","stubhub maroon 5"
"3911","2005-06-19 - 2005-06-25","0","stubhub maroon 5"
"3912","2005-06-26 - 2005-07-02","0","stubhub maroon 5"
"3913","2005-07-03 - 2005-07-09","0","stubhub maroon 5"
"3914","2005-07-10 - 2005-07-16","0","stubhub maroon 5"
"3915","2005-07-17 - 2005-07-23","0","stubhub maroon 5"
"3916","2005-07-24 - 2005-07-30","0","stubhub maroon 5"
"3917","2005-07-31 - 2005-08-06","0","stubhub maroon 5"
"3918","2005-08-07 - 2005-08-13","0","stubhub maroon 5"
"3919","2005-08-14 - 2005-08-20","0","stubhub maroon 5"
"3920","2005-08-21 - 2005-08-27","0","stubhub maroon 5"
"3921","2005-08-28 - 2005-09-03","0","stubhub maroon 5"
"3922","2005-09-04 - 2005-09-10","0","stubhub maroon 5"
"3923","2005-09-11 - 2005-09-17","0","stubhub maroon 5"
"3924","2005-09-18 - 2005-09-24","0","stubhub maroon 5"
"3925","2005-09-25 - 2005-10-01","0","stubhub maroon 5"
"3926","2005-10-02 - 2005-10-08","0","stubhub maroon 5"
"3927","2005-10-09 - 2005-10-15","0","stubhub maroon 5"
"3928","2005-10-16 - 2005-10-22","0","stubhub maroon 5"
"3929","2005-10-23 - 2005-10-29","0","stubhub maroon 5"
"3930","2005-10-30 - 2005-11-05","0","stubhub maroon 5"
"3931","2005-11-06 - 2005-11-12","0","stubhub maroon 5"
"3932","2005-11-13 - 2005-11-19","0","stubhub maroon 5"
"3933","2005-11-20 - 2005-11-26","0","stubhub maroon 5"
"3934","2005-11-27 - 2005-12-03","0","stubhub maroon 5"
"3935","2005-12-04 - 2005-12-10","0","stubhub maroon 5"
"3936","2005-12-11 - 2005-12-17","0","stubhub maroon 5"
"3937","2005-12-18 - 2005-12-24","0","stubhub maroon 5"
"3938","2005-12-25 - 2005-12-31","0","stubhub maroon 5"
"3939","2006-01-01 - 2006-01-07","0","stubhub maroon 5"
"3940","2006-01-08 - 2006-01-14","0","stubhub maroon 5"
"3941","2006-01-15 - 2006-01-21","0","stubhub maroon 5"
"3942","2006-01-22 - 2006-01-28","0","stubhub maroon 5"
"3943","2006-01-29 - 2006-02-04","0","stubhub maroon 5"
"3944","2006-02-05 - 2006-02-11","0","stubhub maroon 5"
"3945","2006-02-12 - 2006-02-18","0","stubhub maroon 5"
"3946","2006-02-19 - 2006-02-25","0","stubhub maroon 5"
"3947","2006-02-26 - 2006-03-04","0","stubhub maroon 5"
"3948","2006-03-05 - 2006-03-11","0","stubhub maroon 5"
"3949","2006-03-12 - 2006-03-18","0","stubhub maroon 5"
"3950","2006-03-19 - 2006-03-25","0","stubhub maroon 5"
"3951","2006-03-26 - 2006-04-01","0","stubhub maroon 5"
"3952","2006-04-02 - 2006-04-08","0","stubhub maroon 5"
"3953","2006-04-09 - 2006-04-15","0","stubhub maroon 5"
"3954","2006-04-16 - 2006-04-22","0","stubhub maroon 5"
"3955","2006-04-23 - 2006-04-29","0","stubhub maroon 5"
"3956","2006-04-30 - 2006-05-06","0","stubhub maroon 5"
"3957","2006-05-07 - 2006-05-13","0","stubhub maroon 5"
"3958","2006-05-14 - 2006-05-20","0","stubhub maroon 5"
"3959","2006-05-21 - 2006-05-27","0","stubhub maroon 5"
"3960","2006-05-28 - 2006-06-03","0","stubhub maroon 5"
"3961","2006-06-04 - 2006-06-10","0","stubhub maroon 5"
"3962","2006-06-11 - 2006-06-17","0","stubhub maroon 5"
"3963","2006-06-18 - 2006-06-24","0","stubhub maroon 5"
"3964","2006-06-25 - 2006-07-01","0","stubhub maroon 5"
"3965","2006-07-02 - 2006-07-08","0","stubhub maroon 5"
"3966","2006-07-09 - 2006-07-15","0","stubhub maroon 5"
"3967","2006-07-16 - 2006-07-22","0","stubhub maroon 5"
"3968","2006-07-23 - 2006-07-29","0","stubhub maroon 5"
"3969","2006-07-30 - 2006-08-05","0","stubhub maroon 5"
"3970","2006-08-06 - 2006-08-12","0","stubhub maroon 5"
"3971","2006-08-13 - 2006-08-19","0","stubhub maroon 5"
"3972","2006-08-20 - 2006-08-26","0","stubhub maroon 5"
"3973","2006-08-27 - 2006-09-02","0","stubhub maroon 5"
"3974","2006-09-03 - 2006-09-09","0","stubhub maroon 5"
"3975","2006-09-10 - 2006-09-16","0","stubhub maroon 5"
"3976","2006-09-17 - 2006-09-23","0","stubhub maroon 5"
"3977","2006-09-24 - 2006-09-30","0","stubhub maroon 5"
"3978","2006-10-01 - 2006-10-07","0","stubhub maroon 5"
"3979","2006-10-08 - 2006-10-14","0","stubhub maroon 5"
"3980","2006-10-15 - 2006-10-21","0","stubhub maroon 5"
"3981","2006-10-22 - 2006-10-28","0","stubhub maroon 5"
"3982","2006-10-29 - 2006-11-04","0","stubhub maroon 5"
"3983","2006-11-05 - 2006-11-11","0","stubhub maroon 5"
"3984","2006-11-12 - 2006-11-18","0","stubhub maroon 5"
"3985","2006-11-19 - 2006-11-25","0","stubhub maroon 5"
"3986","2006-11-26 - 2006-12-02","0","stubhub maroon 5"
"3987","2006-12-03 - 2006-12-09","0","stubhub maroon 5"
"3988","2006-12-10 - 2006-12-16","0","stubhub maroon 5"
"3989","2006-12-17 - 2006-12-23","0","stubhub maroon 5"
"3990","2006-12-24 - 2006-12-30","0","stubhub maroon 5"
"3991","2006-12-31 - 2007-01-06","0","stubhub maroon 5"
"3992","2007-01-07 - 2007-01-13","0","stubhub maroon 5"
"3993","2007-01-14 - 2007-01-20","0","stubhub maroon 5"
"3994","2007-01-21 - 2007-01-27","0","stubhub maroon 5"
"3995","2007-01-28 - 2007-02-03","0","stubhub maroon 5"
"3996","2007-02-04 - 2007-02-10","0","stubhub maroon 5"
"3997","2007-02-11 - 2007-02-17","0","stubhub maroon 5"
"3998","2007-02-18 - 2007-02-24","0","stubhub maroon 5"
"3999","2007-02-25 - 2007-03-03","0","stubhub maroon 5"
"4000","2007-03-04 - 2007-03-10","0","stubhub maroon 5"
"4001","2007-03-11 - 2007-03-17","0","stubhub maroon 5"
"4002","2007-03-18 - 2007-03-24","0","stubhub maroon 5"
"4003","2007-03-25 - 2007-03-31","0","stubhub maroon 5"
"4004","2007-04-01 - 2007-04-07","0","stubhub maroon 5"
"4005","2007-04-08 - 2007-04-14","0","stubhub maroon 5"
"4006","2007-04-15 - 2007-04-21","0","stubhub maroon 5"
"4007","2007-04-22 - 2007-04-28","0","stubhub maroon 5"
"4008","2007-04-29 - 2007-05-05","0","stubhub maroon 5"
"4009","2007-05-06 - 2007-05-12","0","stubhub maroon 5"
"4010","2007-05-13 - 2007-05-19","24","stubhub maroon 5"
"4011","2007-05-20 - 2007-05-26","12","stubhub maroon 5"
"4012","2007-05-27 - 2007-06-02","12","stubhub maroon 5"
"4013","2007-06-03 - 2007-06-09","12","stubhub maroon 5"
"4014","2007-06-10 - 2007-06-16","12","stubhub maroon 5"
"4015","2007-06-17 - 2007-06-23","12","stubhub maroon 5"
"4016","2007-06-24 - 2007-06-30","12","stubhub maroon 5"
"4017","2007-07-01 - 2007-07-07","12","stubhub maroon 5"
"4018","2007-07-08 - 2007-07-14","12","stubhub maroon 5"
"4019","2007-07-15 - 2007-07-21","12","stubhub maroon 5"
"4020","2007-07-22 - 2007-07-28","0","stubhub maroon 5"
"4021","2007-07-29 - 2007-08-04","0","stubhub maroon 5"
"4022","2007-08-05 - 2007-08-11","0","stubhub maroon 5"
"4023","2007-08-12 - 2007-08-18","0","stubhub maroon 5"
"4024","2007-08-19 - 2007-08-25","0","stubhub maroon 5"
"4025","2007-08-26 - 2007-09-01","11","stubhub maroon 5"
"4026","2007-09-02 - 2007-09-08","0","stubhub maroon 5"
"4027","2007-09-09 - 2007-09-15","0","stubhub maroon 5"
"4028","2007-09-16 - 2007-09-22","0","stubhub maroon 5"
"4029","2007-09-23 - 2007-09-29","0","stubhub maroon 5"
"4030","2007-09-30 - 2007-10-06","0","stubhub maroon 5"
"4031","2007-10-07 - 2007-10-13","0","stubhub maroon 5"
"4032","2007-10-14 - 2007-10-20","10","stubhub maroon 5"
"4033","2007-10-21 - 2007-10-27","9","stubhub maroon 5"
"4034","2007-10-28 - 2007-11-03","9","stubhub maroon 5"
"4035","2007-11-04 - 2007-11-10","9","stubhub maroon 5"
"4036","2007-11-11 - 2007-11-17","9","stubhub maroon 5"
"4037","2007-11-18 - 2007-11-24","10","stubhub maroon 5"
"4038","2007-11-25 - 2007-12-01","11","stubhub maroon 5"
"4039","2007-12-02 - 2007-12-08","12","stubhub maroon 5"
"4040","2007-12-09 - 2007-12-15","0","stubhub maroon 5"
"4041","2007-12-16 - 2007-12-22","0","stubhub maroon 5"
"4042","2007-12-23 - 2007-12-29","0","stubhub maroon 5"
"4043","2007-12-30 - 2008-01-05","0","stubhub maroon 5"
"4044","2008-01-06 - 2008-01-12","0","stubhub maroon 5"
"4045","2008-01-13 - 2008-01-19","0","stubhub maroon 5"
"4046","2008-01-20 - 2008-01-26","0","stubhub maroon 5"
"4047","2008-01-27 - 2008-02-02","0","stubhub maroon 5"
"4048","2008-02-03 - 2008-02-09","0","stubhub maroon 5"
"4049","2008-02-10 - 2008-02-16","0","stubhub maroon 5"
"4050","2008-02-17 - 2008-02-23","0","stubhub maroon 5"
"4051","2008-02-24 - 2008-03-01","0","stubhub maroon 5"
"4052","2008-03-02 - 2008-03-08","0","stubhub maroon 5"
"4053","2008-03-09 - 2008-03-15","0","stubhub maroon 5"
"4054","2008-03-16 - 2008-03-22","0","stubhub maroon 5"
"4055","2008-03-23 - 2008-03-29","0","stubhub maroon 5"
"4056","2008-03-30 - 2008-04-05","9","stubhub maroon 5"
"4057","2008-04-06 - 2008-04-12","9","stubhub maroon 5"
"4058","2008-04-13 - 2008-04-19","9","stubhub maroon 5"
"4059","2008-04-20 - 2008-04-26","9","stubhub maroon 5"
"4060","2008-04-27 - 2008-05-03","9","stubhub maroon 5"
"4061","2008-05-04 - 2008-05-10","9","stubhub maroon 5"
"4062","2008-05-11 - 2008-05-17","9","stubhub maroon 5"
